# Double Metaphone keys, as Lawrence Philips' reference C++ produces them.
#
# One word per line: the word, a tab, then its keys separated by a comma --
# the primary first, and the alternate after it when the spelling is
# ambiguous enough to have one. A word with no Latin letters has no keys and
# is not listed.
#
# Generated by compiling the reference implementation -- the 2000 C/C++ Users
# Journal algorithm, in the widely mirrored `double_metaphone.cc` -- and
# feeding it the list below, which is the words Philips' own rule comments
# name, the transliteration variant groups these lists actually publish, the
# names in spec/fixtures, and every hundredth word of the system dictionary
# for breadth. Regenerating it means compiling that source again; nothing in
# this repository produces these values, which is the point of them.
#
# The implementation was checked against the same reference over all 235,974
# alphabetic words of /usr/share/dict/words and agreed on every one; this
# file is the part of that check a spec can carry.
tangibly	TNJPL,TNKPL
tanstuff	TNSTF
tapet	TPT
tarantulidae	TRNTLT
tarman	TRMN
tartar	TRTR
tass	TS
tatusiidae	TTST
tautoousian	TTSN,TTXN
taximeter	TKSMTR
tead	TT
teatman	TTMN
tecuna	TKN
tehuelchean	THLXN,THLKN
telekinetic	TLKNTK
teleradiophone	TLRTFN
tellinacean	TLNSN
temp	TMP
temptableness	TMPTPLNS
tendrilly	TNTRL
tenovaginitis	TNFJNTS,TNFKNTS
tenuously	TNSL
terebinthinous	TRPN0NS,TRPNTNS
terminological	TRMNLJKL,TRMNLKKL
terrestrial	TRSTRL
tessara	TSR
testudinated	TSTTNTT
tetractine	TTRKTN
tetrammine	TTRMN
tetrasubstituted	TTRSPSTTTT
teutophobism	TTFPSM
thalesian	0LSN,TLXN
tharfcake	0RFKK,TRFKK
theb	0P,TP
thelytonic	0LTNK,TLTNK
theologicoastronomical	0LJKSTRNMKL,TLKKSTRNMKL
theoriai	0R,TR
therethrough	0R0R,TRTR
thermoelectric	0RMLKTRK,TRMLKTRK
thermosystaltic	0RMSSTLTK,TRMSSTLTK
thianthrene	0N0RN,TNTRN
thing	0NK,TNK
thionium	0NM,TNM
thlinget	0LNKT,TLNKT
thoria	0R,TR
thrapple	0RPL,TRPL
thriftlessly	0RFTLSL,TRFTLSL
through	0R,TR
thunderball	0NTRPL,TNTRPL
thy	0,T
thyrogenic	0RJNK,TRKNK
tic	TK
tidyism	TTSM
tilaite	TLT
timbery	TMPR
tincal	TNKL
tinnock	TNK
tiptoe	TPT
titanolatry	TTNLTR
titubancy	TTPNS
tobogganeer	TPKNR
tohome	THM
toltec	TLTK
tomtit	TMTT
tonometry	TNMTR
toothplate	T0PLT,TTPLT
topolatry	TPLTR
tormentative	TRMNTTF
torsile	TRSL
toshly	TXL
touchhole	TKL
toweringly	TRNKL
toxicopathic	TKSKP0K,TKSKPTK
trabeculation	TRPKLXN
trachycarpus	TRKKRPS
traditionalize	TRTXNLS
trailmaker	TRLMKR
trance	TRNS
transcriptive	TRNSKPTF
transhuman	TRNXMN
transmissibility	TRNSMSPLT
transplendently	TRNSPLNTNTL
transverbate	TRNSFRPT
traulism	TRLSM
treasureless	TRSRLS
tremblor	TRMPLR
trespasser	TRSPSR
trianon	TRNN
tributarily	TRPTRL
trichodesmium	TRXTSMM,TRKTSMM
trickily	TRKL
tridecylic	TRTSLK
triggerless	TRKRLS
trilamellated	TRLMLTT
trimethylmethane	TRM0LM0N,TRMTLMTN
trioctile	TRKTL
triphyline	TRFLN
tripyrenous	TRPRNS
trisubstitution	TRSPSTTXN
triturium	TRTRM
trochili	TRXL,TRKL
trolly	TRL
trophosomal	TRFSML
troupand	TRPNT
trueness	TRNS
truster	TRSTR
tsadik	TSTK
tuberculate	TPRKLT
tuboovarial	TPFRL
tuftlet	TFTLT
tump	TMP
tunnelmaker	TNLMKR
turbomachine	TRPMXN,TRPMKN
turkman	TRKMN
turpid	TRPT
tutelage	TTLJ,TTLK
tweag	TK
twinhood	TNT
tychoparthenogenesis	TXPR0NJNSS,TKPRTNKNSS
typhaceous	TFSS
typoscript	TPSKPT
ubbonite	APNT
ulcer	ALSR
ultra	ALTR
ultramicrochemistry	ALTRMKRXMSTR,ALTRMKRKMSTR
ultrawise	ALTRS
umbrellaed	AMPRLT
unaccessibility	ANXSPLT
unactually	ANKTL
unadvisedness	ANTFSTNS
unallegorical	ANLKRKL
unancient	ANNSNT,ANNXNT
unappointable	ANPNTPL
unarriving	ANRFNK
unatoning	ANTNNK
unavouched	ANFXT,ANFKT
unbaste	ANPST
unbeliefful	ANPLFL
unbiased	ANPST
unblush	ANPLX
unbragged	ANPRKT
unbuffered	ANPFRT
uncandied	ANKNTT
uncauterized	ANKTRST
uncharge	ANXRJ,ANKRK
unchronologically	ANXRNLJKL,ANKRNLKKL
uncleanable	ANKLNPL
uncoaxable	ANKKSPL
uncommended	ANKMNTT
uncompoundedness	ANKMPNTTNS
unconfederated	ANKNFTRTT
unconsent	ANKNSNT
uncontentingness	ANKNTNTNNS,ANKNTNTNKNS
uncoop	ANKP
uncous	ANKS
uncrowded	ANKRTT
undabbled	ANTPLT
undeciman	ANTSMN
undeformedness	ANTFRMTNS
undephlegmated	ANTFLKMTT
underbright	ANTRPRT
undercroft	ANTRKRFT
underflooring	ANTRFLRNK
underhorsed	ANTRRST
undermentioned	ANTRMNXNT
underpriest	ANTRPRST
underseedman	ANTRSTMN
understanding	ANTRSTNTNK
undertruss	ANTRTRS
undesign	ANTSN,ANTSKN
undifferenced	ANTFRNST
undisconnected	ANTSKNKTT
undisproving	ANTSPRFNK
undivinable	ANTFNPL
undrawn	ANTRN
uneager	ANKR,ANJR
unelectrified	ANLKTRFT
unenchanted	ANNXNTT,ANNKNTT
unenterprisingly	ANNTRPRSNKL
unerudite	ANRTT
unexaminable	ANKSMNPL
unexonerable	ANKSNRPL
unextenuable	ANKSTNPL
unfalteringly	ANFLTRNKL
unfeelingness	ANFLNNS,ANFLNKNS
unfile	ANFL
unflexed	ANFLKST
unfordableness	ANFRTPLNS
unfoundedness	ANFNTTNS
unfruitful	ANFRTFL
ungarter	ANKRTR
ungka	ANKK
ungradually	ANKRTL
unguent	ANKNT
unhandcuff	ANNTKF
unhealthsome	ANL0SM,ANLTSM
unhissed	ANST
unhumble	ANMPL
unicolor	ANKLR
uniformness	ANFRMNS
unimmolated	ANMLTT
unimputed	ANMPTT
uninfluentiality	ANNFLNXLT
uninsulate	ANNSLT
unintrigued	ANNTRKT
uniquely	ANKL
univalent	ANFLNT
unjudiciously	ANJTSSL,ANJTXSL
unknownly	ANKNNL
unlearning	ANLRNNK
unline	ANLN
unlousy	ANLS
unmanacle	ANMNKL
unmatrimonial	ANMTRMNL
unmerchantable	ANMRXNTPL,ANMRKNTPL
unmiry	ANMR
unmonopolizing	ANMNPLSNK
unmusted	ANMSTT
unnervous	ANRFS
unobligingness	ANPLJNNS,ANPLKNKNS
unopen	ANPN
unoutlawed	ANTLT
unparallelable	ANPRLLPL
unpatrolled	ANPTRLT
unperilous	ANPRLS
unphysicked	ANFSKT
unplayful	ANPLFL
unpolymerized	ANPLMRST
unpredicable	ANPRTKPL
unpreventible	ANPRFNTPL
unprohibitive	ANPRHPTF
unprovably	ANPRFPL
unput	ANPT
unrailed	ANRLT
unrebuttable	ANRPTPL
unreeled	ANRLT
unrelaxing	ANRLKSNK
unrepealed	ANRPLT
unreserve	ANRSRF
unreturnable	ANRTRNPL
unrightful	ANRTFL
unrouted	ANRTT
unsaintly	ANSNTL
unsatyrlike	ANSTRLK
unscratchingly	ANSKXNKL
unseemliness	ANSMLNS
unseveredness	ANSFRTNS
unshiftiness	ANXFTNS
unsignalized	ANSNLST,ANSKNLST
unslashed	ANSLXT
unsnuffed	ANSNFT
unsorting	ANSRTNK
unspissated	ANSPSTT
unstainedly	ANSTNTL
unstintingly	ANSTNTNKL
unstuffed	ANSTFT
unsufficed	ANSFST
unsurmised	ANSRMST
unsymbolically	ANSMPLKL
untartarized	ANTRTRST
unterminating	ANTRMNTNK
unthronged	AN0RNJT,ANTRNKT
untormented	ANTRMNTT
untransmuted	ANTRNSMTT
untruss	ANTRS
ununifiable	ANNFPL
unvauntingly	ANFNTNKL
unvisibleness	ANFSPLNS
unwanton	ANNTN
unwedgeable	ANJPL
unwinsome	ANNSM
unwrap	ANRP
upbreed	APRT
upgirt	APJRT,APKRT
uppent	APNT
upshoulder	APXLTR
uptrill	APTRL
uranometrical	ARNMTRKL
urediniospore	ARTNSPR
urethrocele	AR0RSL,ARTRSL
urluch	ARLK
uropod	ARPT
urushiye	ARX
usuriousness	ASRSNS
utraquism	ATRKSM
vacationist	FKXNST
vage	FJ,FK
valanche	FLNX,FLNK
valleywise	FLS
vanda	FNT
vaporize	FPRS
variole	FRL
vasofactive	FSFKTF
vaulter	FLTR
vegetocarbonaceous	FKTKRPNSS
velociously	FLSSL,FLXSL
venerant	FNRNT
ventose	FNTS
veps	FPS
verdurousness	FRTRSNS
vermilinguial	FRMLNKL
versation	FRSXN
verticomental	FRTKMNTL
vespoid	FSPT
vexable	FKSPL
vicariateship	FKRTXP
vidry	FTR
villagelike	FLJLK,FLKLK
vindicative	FNTKTF
violal	FLL
virginale	FRJNL,FRKNL
visage	FSJ,FSK
visite	FST
vitis	FTS
vivificate	FFFKT
vog	FK
volitionless	FLXNLS
voluted	FLTT
vouge	FJ,FK
vulturelike	FLTRLK
waffle	AFL,FFL
waik	AK,FK
waldhorn	ALTRN,FLTRN
wamp	AMP,FMP
wappenschaw	APNX,FPNXF
warmish	ARMX,FRMX
wasat	AST,FST
wasteproof	ASTPRF,FSTPRF
watermark	ATRMRK,FTRMRK
waving	AFNK,FFNK
weakliness	AKLNS,FKLNS
weathermaker	A0RMKR,FTRMKR
weendigo	ANTK,FNTK
weki	AK,FK
werebear	ARPR,FRPR
whaleboat	ALPT
wheedler	ATLR
whereinto	ARNT
whillilew	ALL,ALLF
whipworm	APRM
whiteboy	ATP
whizziness	ASNS,ATSNS
wickedish	AKTX,FKTX
wigger	AKR,FKR
willock	ALK,FLK
windles	ANTLS,FNTLS
wingman	ANKMN,FNKMN
wirable	ARPL,FRPL
wisigothic	ASK0K,FSKTK
within	A0N,FTN
wocheinite	AXNT,FKNT
womanproof	AMNPRF,FMNPRF
woodhack	ATK,FTK
woolman	ALMN,FLMN
workhoused	ARKST,FRKST
worseness	ARSNS,FRSNS
wrappage	RPJ,RPK
wrinkleless	RNKLLS
wudge	AJ,FJ
xanthochroid	SN0KRT,SNTKRT
xenogeny	SNJN,SNKN
xerostomia	SRSTM
xyloma	SLM
yahooish	AHX
yarak	ARK
yeara	AR
yeomanhood	AMNT
yockel	AKL
youngster	ANKSTR
yuman	AMN
zantiot	SNTT
zeguha	SKH
zeuzera	SSR
ziphius	SFS
zollernia	SLRN
zoogonous	SKNS
zoophysical	SFSKL
zucchetto	SXT
zygopteris	SKPTRS
